Elevation,Set,Transect,Date,CommonName,ScientificName,Counts
2400,7,A,20140615,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,2
2400,7,B,20140615,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,1
2400,9,A,20140626,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,4
2400,10,A,20140619,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,4
2400,10,B,20140619,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,1
2400,11,A,20140702,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,2
2400,12,A,20140702,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,3
2400,12,B,20140702,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,2
2450,1,A,20120515,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,3
2450,1,B,20120515,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,2
2450,3,A,20130515,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,3
2450,3,B,20130515,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,6
2450,4,A,20130524,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,4
2450,4,B,20130524,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,4
2450,5,A,20130509,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,4
2450,5,B,20130509,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,4
2450,6,A,20140523,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,2
2450,6,B,20140523,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,5
2450,7,A,20140616,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,2
2450,7,B,20140616,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,3
2450,8,A,20140522,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,2
2450,8,B,20140522,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,6
2450,9,B,20140626,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,2
2450,11,A,20140702,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,2
2450,11,B,20140702,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,2
2450,12,A,20140702,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,2
2500,1,A,20120512,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,5
2500,1,B,20120512,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,11
2500,2,A,20120520,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,3
2500,2,B,20120520,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,3
2500,3,A,20130506,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,11
2500,3,B,20130506,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,8
2500,4,A,20130516,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,9
2500,4,B,20130516,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,5
2500,5,A,20130507,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,10
2500,5,B,20130507,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,7
2500,6,A,20140523,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,3
2500,6,B,20140523,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,2
2500,7,A,20140616,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,2
2500,7,B,20140616,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,4
2500,9,A,20140626,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,4
2500,9,B,20140626,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,3
2550,1,A,20120515,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,1
2550,1,B,20120515,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,5
2550,2,A,20120522,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,4
2550,2,B,20120522,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,5
2550,3,A,20130515,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,10
2550,3,B,20130515,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,6
2550,4,A,20130524,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,6
2550,5,A,20130509,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,11
2550,5,B,20130509,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,11
2550,6,A,20140523,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,7
2550,6,B,20140523,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,6
2550,7,A,20140616,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,2
2550,8,A,20140522,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,2
2550,9,A,20140626,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,3
2550,9,B,20140626,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,2
2550,10,A,20140703,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,1
2550,10,B,20140703,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,1
2550,11,A,20140703,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,1
2600,1,A,20120512,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,4
2600,1,B,20120512,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,8
2600,3,A,20130506,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,5
2600,3,B,20130506,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,6
2600,4,B,20130516,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,7
2600,5,A,20130507,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,3
2600,5,B,20130507,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,3
2600,6,A,20140523,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,4
2600,6,B,20140523,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,6
2600,7,A,20140616,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,3
2600,7,B,20140616,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,2
2600,8,A,20140522,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,3
2600,8,B,20140522,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,4
2600,9,A,20140626,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,3
2600,9,B,20140626,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,3
2600,11,A,20140703,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,8
2600,11,B,20140703,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,5
2650,1,A,20120515,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,4
2650,1,B,20120515,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,3
2650,2,A,20120522,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,5
2650,2,B,20120522,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,2
2650,3,A,20130515,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,4
2650,3,B,20130515,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,4
2650,4,A,20130518,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,4
2650,5,A,20130509,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,14
2650,6,A,20140523,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,4
2650,6,B,20140523,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,2
2650,7,A,20140616,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,3
2650,7,B,20140616,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,4
2650,8,A,20140522,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,5
2650,8,B,20140522,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,2
2650,9,B,20140626,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,4
2650,11,B,20140703,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,2
2650,12,A,20140703,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,1
2650,12,B,20140703,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,1
2700,1,B,20120512,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,2
2700,2,A,20120520,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,1
2700,2,B,20120520,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,5
2700,3,A,20130506,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,3
2700,3,B,20130506,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,2
2700,4,A,20130516,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,3
2700,4,B,20130516,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,5
2700,5,A,20130507,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,6
2700,5,B,20130507,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,5
2700,7,A,20140616,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,5
2700,7,B,20140616,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,2
2700,8,B,20140619,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,5
2700,11,A,20140703,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,2
2700,12,A,20140703,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,1
2700,12,B,20140703,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,1
2750,1,A,20120515,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,3
2750,2,B,20120522,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,4
2750,3,A,20130515,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,2
2750,3,B,20130515,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,9
2750,4,A,20130518,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,2
2750,4,B,20130518,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,3
2750,5,A,20130509,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,2
2750,6,B,20140523,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,2
2750,7,A,20140616,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,2
2750,8,A,20140619,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,8
2750,8,B,20140619,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,8
2750,10,A,20140703,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,1
2750,10,B,20140703,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,3
2800,1,A,20120512,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,3
2800,1,B,20120512,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,12
2800,3,A,20130506,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,5
2800,3,B,20130506,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,6
2800,4,A,20130516,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,11
2800,4,B,20130516,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,11
2800,5,A,20130507,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,4
2800,5,B,20130507,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,12
2800,6,A,20140523,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,8
2800,6,B,20140523,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,2
2800,7,B,20140616,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,3
2800,8,A,20140522,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,0
2800,8,B,20140522,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,9
2800,9,A,20140626,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,5
2800,9,B,20140626,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,3
2800,10,A,20140703,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,3
2800,10,B,20140703,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,1
2800,11,A,20140703,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,2
2800,11,B,20140703,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,3
2800,12,A,20140703,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,1
500,5,A,20140528,Black-breasted Sunbird,Nectariniidae Aethopyga saturata,1
550,11,A,20140518,Black-breasted Sunbird,Nectariniidae Aethopyga saturata,1
600,3,B,20140601,Black-breasted Sunbird,Nectariniidae Aethopyga saturata,3
600,8,B,20140516,Black-breasted Sunbird,Nectariniidae Aethopyga saturata,2
650,3,A,20140601,Black-breasted Sunbird,Nectariniidae Aethopyga saturata,1
700,6,B,20140511,Black-breasted Sunbird,Nectariniidae Aethopyga saturata,1
700,10,B,20140526,Black-breasted Sunbird,Nectariniidae Aethopyga saturata,1
750,8,B,20140601,Black-breasted Sunbird,Nectariniidae Aethopyga saturata,1
850,2,A,20120526,Black-breasted Sunbird,Nectariniidae Aethopyga saturata,1
850,2,B,20120526,Black-breasted Sunbird,Nectariniidae Aethopyga saturata,1
850,4,A,20140525,Black-breasted Sunbird,Nectariniidae Aethopyga saturata,1
850,8,A,20140517,Black-breasted Sunbird,Nectariniidae Aethopyga saturata,1
900,3,A,20140504,Black-breasted Sunbird,Nectariniidae Aethopyga saturata,2
900,6,B,20140511,Black-breasted Sunbird,Nectariniidae Aethopyga saturata,2
900,9,B,20140519,Black-breasted Sunbird,Nectariniidae Aethopyga saturata,2
950,2,B,20120526,Black-breasted Sunbird,Nectariniidae Aethopyga saturata,1
950,7,B,20140602,Black-breasted Sunbird,Nectariniidae Aethopyga saturata,1
950,8,A,20140517,Black-breasted Sunbird,Nectariniidae Aethopyga saturata,2
1000,9,A,20140519,Black-breasted Sunbird,Nectariniidae Aethopyga saturata,2
1050,2,A,20120526,Black-breasted Sunbird,Nectariniidae Aethopyga saturata,2
1050,2,B,20120526,Black-breasted Sunbird,Nectariniidae Aethopyga saturata,2
1050,5,B,20140527,Black-breasted Sunbird,Nectariniidae Aethopyga saturata,1
1050,7,B,20140602,Black-breasted Sunbird,Nectariniidae Aethopyga saturata,1
1050,8,B,20140517,Black-breasted Sunbird,Nectariniidae Aethopyga saturata,3
1050,10,A,20140603,Black-breasted Sunbird,Nectariniidae Aethopyga saturata,2
1050,10,B,20140603,Black-breasted Sunbird,Nectariniidae Aethopyga saturata,2
1100,7,B,20140602,Black-breasted Sunbird,Nectariniidae Aethopyga saturata,2
1150,4,A,20140525,Black-breasted Sunbird,Nectariniidae Aethopyga saturata,2
1150,4,B,20140525,Black-breasted Sunbird,Nectariniidae Aethopyga saturata,1
1150,12,A,20140629,Black-breasted Sunbird,Nectariniidae Aethopyga saturata,2
1150,12,B,20140629,Black-breasted Sunbird,Nectariniidae Aethopyga saturata,1
1200,3,A,20130510,Black-breasted Sunbird,Nectariniidae Aethopyga saturata,2
1200,4,A,20140525,Black-breasted Sunbird,Nectariniidae Aethopyga saturata,1
1200,5,A,20140527,Black-breasted Sunbird,Nectariniidae Aethopyga saturata,2
1200,6,A,20140510,Black-breasted Sunbird,Nectariniidae Aethopyga saturata,1
1200,6,B,20140510,Black-breasted Sunbird,Nectariniidae Aethopyga saturata,2
1200,8,A,20140516,Black-breasted Sunbird,Nectariniidae Aethopyga saturata,3
1200,8,B,20140516,Black-breasted Sunbird,Nectariniidae Aethopyga saturata,2
1250,1,A,20120516,Black-breasted Sunbird,Nectariniidae Aethopyga saturata,2
1250,1,B,20120516,Black-breasted Sunbird,Nectariniidae Aethopyga saturata,1
1250,4,A,20140513,Black-breasted Sunbird,Nectariniidae Aethopyga saturata,2
1250,6,A,20140510,Black-breasted Sunbird,Nectariniidae Aethopyga saturata,2
1250,11,A,20140531,Black-breasted Sunbird,Nectariniidae Aethopyga saturata,2
1250,11,B,20140531,Black-breasted Sunbird,Nectariniidae Aethopyga saturata,3
1300,4,A,20130528,Black-breasted Sunbird,Nectariniidae Aethopyga saturata,1
1300,9,A,20140512,Black-breasted Sunbird,Nectariniidae Aethopyga saturata,2
1350,1,A,20120516,Black-breasted Sunbird,Nectariniidae Aethopyga saturata,1
1350,1,B,20120516,Black-breasted Sunbird,Nectariniidae Aethopyga saturata,1
1350,6,B,20140510,Black-breasted Sunbird,Nectariniidae Aethopyga saturata,4
1350,8,B,20140517,Black-breasted Sunbird,Nectariniidae Aethopyga saturata,2
1400,3,A,20130510,Black-breasted Sunbird,Nectariniidae Aethopyga saturata,3
1400,6,A,20140510,Black-breasted Sunbird,Nectariniidae Aethopyga saturata,2
1400,6,B,20140510,Black-breasted Sunbird,Nectariniidae Aethopyga saturata,3
1400,7,B,20140614,Black-breasted Sunbird,Nectariniidae Aethopyga saturata,3
1400,11,A,20140531,Black-breasted Sunbird,Nectariniidae Aethopyga saturata,1
1450,6,A,20140510,Black-breasted Sunbird,Nectariniidae Aethopyga saturata,4
1450,7,B,20140614,Black-breasted Sunbird,Nectariniidae Aethopyga saturata,3
1500,11,B,20140531,Black-breasted Sunbird,Nectariniidae Aethopyga saturata,1
1500,12,A,20140627,Black-breasted Sunbird,Nectariniidae Aethopyga saturata,2
1550,3,A,20140502,Black-breasted Sunbird,Nectariniidae Aethopyga saturata,2
1550,11,A,20140531,Black-breasted Sunbird,Nectariniidae Aethopyga saturata,1
1600,4,B,20130528,Black-breasted Sunbird,Nectariniidae Aethopyga saturata,1
1650,4,A,20130522,Black-breasted Sunbird,Nectariniidae Aethopyga saturata,2
1650,4,B,20130522,Black-breasted Sunbird,Nectariniidae Aethopyga saturata,2
1650,5,A,20130509,Black-breasted Sunbird,Nectariniidae Aethopyga saturata,1
1650,5,B,20130509,Black-breasted Sunbird,Nectariniidae Aethopyga saturata,2
1650,12,B,20140629,Black-breasted Sunbird,Nectariniidae Aethopyga saturata,1
1700,2,B,20120520,Black-breasted Sunbird,Nectariniidae Aethopyga saturata,2
1700,8,A,20140515,Black-breasted Sunbird,Nectariniidae Aethopyga saturata,2
1700,9,A,20140701,Black-breasted Sunbird,Nectariniidae Aethopyga saturata,2
1700,10,A,20140627,Black-breasted Sunbird,Nectariniidae Aethopyga saturata,2
1750,2,A,20120522,Black-breasted Sunbird,Nectariniidae Aethopyga saturata,2
1750,2,B,20120522,Black-breasted Sunbird,Nectariniidae Aethopyga saturata,2
1750,4,B,20130522,Black-breasted Sunbird,Nectariniidae Aethopyga saturata,2
1750,10,A,20140627,Black-breasted Sunbird,Nectariniidae Aethopyga saturata,0
1750,10,B,20140627,Black-breasted Sunbird,Nectariniidae Aethopyga saturata,3
1800,4,A,20140509,Black-breasted Sunbird,Nectariniidae Aethopyga saturata,1
1800,5,A,20130507,Black-breasted Sunbird,Nectariniidae Aethopyga saturata,1
1800,8,B,20140515,Black-breasted Sunbird,Nectariniidae Aethopyga saturata,1
1850,5,A,20130509,Black-breasted Sunbird,Nectariniidae Aethopyga saturata,1
1900,9,A,20140701,Black-breasted Sunbird,Nectariniidae Aethopyga saturata,2
1900,9,B,20140701,Black-breasted Sunbird,Nectariniidae Aethopyga saturata,2
1950,3,B,20130515,Black-breasted Sunbird,Nectariniidae Aethopyga saturata,1
1950,10,A,20140627,Black-breasted Sunbird,Nectariniidae Aethopyga saturata,1
1950,10,B,20140627,Black-breasted Sunbird,Nectariniidae Aethopyga saturata,1
2050,3,A,20130515,Black-breasted Sunbird,Nectariniidae Aethopyga saturata,1
2050,9,A,20140701,Black-breasted Sunbird,Nectariniidae Aethopyga saturata,1
2050,9,B,20140701,Black-breasted Sunbird,Nectariniidae Aethopyga saturata,1
2400,9,B,20140626,Black-breasted Sunbird,Nectariniidae Aethopyga saturata,3
2650,7,A,20140616,Black-breasted Sunbird,Nectariniidae Aethopyga saturata,3
2650,7,B,20140616,Black-breasted Sunbird,Nectariniidae Aethopyga saturata,2
200,3,B,20160709,Crimson Sunbird,Nectariniidae Aethopyga siparaja,1
200,5,B,20160710,Crimson Sunbird,Nectariniidae Aethopyga siparaja,1
700,8,A,20140516,Streaked Spiderhunter,Nectariniidae Arachnothera magna,1
800,1,B,20120519,Streaked Spiderhunter,Nectariniidae Arachnothera magna,1
850,8,A,20140517,Streaked Spiderhunter,Nectariniidae Arachnothera magna,4
950,8,A,20140517,Streaked Spiderhunter,Nectariniidae Arachnothera magna,1
1350,5,B,20140526,Streaked Spiderhunter,Nectariniidae Arachnothera magna,1
1350,8,B,20140517,Streaked Spiderhunter,Nectariniidae Arachnothera magna,1
1350,11,A,20140531,Streaked Spiderhunter,Nectariniidae Arachnothera magna,1
1400,9,A,20140512,Streaked Spiderhunter,Nectariniidae Arachnothera magna,1
1400,9,B,20140512,Streaked Spiderhunter,Nectariniidae Arachnothera magna,2
1550,11,A,20140531,Streaked Spiderhunter,Nectariniidae Arachnothera magna,1
1600,4,A,20130528,Streaked Spiderhunter,Nectariniidae Arachnothera magna,1
1600,5,A,20140701,Streaked Spiderhunter,Nectariniidae Arachnothera magna,2
1600,11,B,20140531,Streaked Spiderhunter,Nectariniidae Arachnothera magna,2
1800,3,A,20130506,Streaked Spiderhunter,Nectariniidae Arachnothera magna,1
1800,6,A,20140614,Streaked Spiderhunter,Nectariniidae Arachnothera magna,1
1950,9,A,20140701,Streaked Spiderhunter,Nectariniidae Arachnothera magna,1
600,6,A,20140512,Maroon Oriole,Oriolidae Oriolus traillii,1
600,7,B,20140611,Maroon Oriole,Oriolidae Oriolus traillii,1
750,10,B,20140526,Maroon Oriole,Oriolidae Oriolus traillii,1
750,11,B,20140518,Maroon Oriole,Oriolidae Oriolus traillii,1
800,8,A,20140516,Maroon Oriole,Oriolidae Oriolus traillii,2
800,8,B,20140516,Maroon Oriole,Oriolidae Oriolus traillii,2
1000,10,A,20140603,Maroon Oriole,Oriolidae Oriolus traillii,2
1000,10,B,20140603,Maroon Oriole,Oriolidae Oriolus traillii,1
1050,8,B,20140517,Maroon Oriole,Oriolidae Oriolus traillii,2
1100,12,A,20140629,Maroon Oriole,Oriolidae Oriolus traillii,1
1150,2,B,20120526,Maroon Oriole,Oriolidae Oriolus traillii,1
1150,3,A,20140503,Maroon Oriole,Oriolidae Oriolus traillii,1
1150,4,B,20140525,Maroon Oriole,Oriolidae Oriolus traillii,1
1150,10,B,20140603,Maroon Oriole,Oriolidae Oriolus traillii,2
1200,10,A,20140628,Maroon Oriole,Oriolidae Oriolus traillii,1
1250,5,B,20140527,Maroon Oriole,Oriolidae Oriolus traillii,1
1300,2,A,20120523,Maroon Oriole,Oriolidae Oriolus traillii,2
1300,5,B,20140526,Maroon Oriole,Oriolidae Oriolus traillii,3
1300,10,B,20140628,Maroon Oriole,Oriolidae Oriolus traillii,1
1300,11,A,20140531,Maroon Oriole,Oriolidae Oriolus traillii,1
1350,5,A,20140526,Maroon Oriole,Oriolidae Oriolus traillii,1
1350,7,B,20140701,Maroon Oriole,Oriolidae Oriolus traillii,1
1350,10,B,20140627,Maroon Oriole,Oriolidae Oriolus traillii,2
1350,11,A,20140531,Maroon Oriole,Oriolidae Oriolus traillii,1
1350,12,A,20140627,Maroon Oriole,Oriolidae Oriolus traillii,2
1400,4,B,20130528,Maroon Oriole,Oriolidae Oriolus traillii,1
1400,6,A,20140510,Maroon Oriole,Oriolidae Oriolus traillii,2
