Elevation,Set,Transect,Date,CommonName,ScientificName,Counts
1150,10,B,20130215,Grey-headed Canary-flycatcher,Stenostiridae Culicicapa ceylonensis,2
1200,11,A,20130219,Grey-headed Canary-flycatcher,Stenostiridae Culicicapa ceylonensis,2
1250,10,A,20130215,Grey-headed Canary-flycatcher,Stenostiridae Culicicapa ceylonensis,2
1300,7,A,20130115,Grey-headed Canary-flycatcher,Stenostiridae Culicicapa ceylonensis,2
1300,7,B,20130115,Grey-headed Canary-flycatcher,Stenostiridae Culicicapa ceylonensis,2
1350,11,B,20130228,Grey-headed Canary-flycatcher,Stenostiridae Culicicapa ceylonensis,2
1400,9,B,20130227,Grey-headed Canary-flycatcher,Stenostiridae Culicicapa ceylonensis,2
1500,9,A,20130227,Grey-headed Canary-flycatcher,Stenostiridae Culicicapa ceylonensis,2
1600,9,A,20130214,Grey-headed Canary-flycatcher,Stenostiridae Culicicapa ceylonensis,2
1650,11,A,20130212,Grey-headed Canary-flycatcher,Stenostiridae Culicicapa ceylonensis,2
2150,9,A,20130311,Grey-headed Canary-flycatcher,Stenostiridae Culicicapa ceylonensis,2
1150,10,A,20130215,Grey-headed Canary-flycatcher,Stenostiridae Culicicapa ceylonensis,3
1550,10,B,20130215,Grey-headed Canary-flycatcher,Stenostiridae Culicicapa ceylonensis,3
1600,9,B,20130214,Grey-headed Canary-flycatcher,Stenostiridae Culicicapa ceylonensis,3
2100,12,B,20130226,Grey-headed Canary-flycatcher,Stenostiridae Culicicapa ceylonensis,3
1200,9,A,20130227,Grey-headed Canary-flycatcher,Stenostiridae Culicicapa ceylonensis,4
1300,12,B,20130312,Grey-headed Canary-flycatcher,Stenostiridae Culicicapa ceylonensis,4
550,10,A,20130215,Collared Owlet,Strigidae Glaucidium brodiei,1
550,12,A,20130313,Collared Owlet,Strigidae Glaucidium brodiei,1
1550,11,A,20130228,Collared Owlet,Strigidae Glaucidium brodiei,1
2600,12,B,20130226,Collared Owlet,Strigidae Glaucidium brodiei,1
650,9,A,20130123,Asian-barred Owlet,Strigidae Glaucidium cuculoides,1
2800,5,B,20120210,Brown Parrotbill,Sylviidae Cholornis unicolor,12
2750,10,B,20130213,Brown Parrotbill,Sylviidae Cholornis unicolor,15
2650,6,B,20120215,Brown-throated Fulvetta,Sylviidae Fulvetta ludlowi,5
2700,1,B,20120113,Brown-throated Fulvetta,Sylviidae Fulvetta ludlowi,6
2700,6,A,20120205,Brown-throated Fulvetta,Sylviidae Fulvetta ludlowi,6
2700,6,B,20120205,Brown-throated Fulvetta,Sylviidae Fulvetta ludlowi,6
2800,8,B,20130118,Brown-throated Fulvetta,Sylviidae Fulvetta ludlowi,6
2650,10,A,20130311,Brown-throated Fulvetta,Sylviidae Fulvetta ludlowi,7
2450,7,B,20130116,Brown-throated Fulvetta,Sylviidae Fulvetta ludlowi,8
2500,6,B,20120205,Brown-throated Fulvetta,Sylviidae Fulvetta ludlowi,8
2700,3,A,20120121,Brown-throated Fulvetta,Sylviidae Fulvetta ludlowi,8
2600,1,A,20120113,Brown-throated Fulvetta,Sylviidae Fulvetta ludlowi,9
2600,1,B,20120113,Brown-throated Fulvetta,Sylviidae Fulvetta ludlowi,9
2450,12,B,20130225,Brown-throated Fulvetta,Sylviidae Fulvetta ludlowi,10
2750,9,B,20130216,Brown-throated Fulvetta,Sylviidae Fulvetta ludlowi,10
2750,11,B,20130212,Brown-throated Fulvetta,Sylviidae Fulvetta ludlowi,10
2650,1,A,20120118,Brown-throated Fulvetta,Sylviidae Fulvetta ludlowi,11
2550,6,A,20120215,Brown-throated Fulvetta,Sylviidae Fulvetta ludlowi,12
2700,1,A,20120113,Brown-throated Fulvetta,Sylviidae Fulvetta ludlowi,12
2700,10,A,20130207,Brown-throated Fulvetta,Sylviidae Fulvetta ludlowi,13
2700,10,B,20130207,Brown-throated Fulvetta,Sylviidae Fulvetta ludlowi,13
2750,3,B,20120201,Brown-throated Fulvetta,Sylviidae Fulvetta ludlowi,13
2450,9,A,20130216,Brown-throated Fulvetta,Sylviidae Fulvetta ludlowi,15
2450,9,B,20130216,Brown-throated Fulvetta,Sylviidae Fulvetta ludlowi,15
2150,10,A,20130213,Golden-breasted Fulvetta,Sylviidae Lioparus chrysotis,15
2000,5,B,20120210,Golden-breasted Fulvetta,Sylviidae Lioparus chrysotis,23
1950,2,B,20120123,Golden-breasted Fulvetta,Sylviidae Lioparus chrysotis,30
2200,8,A,20130118,Fire-tailed Myzornis,Sylviidae Myzornis pyrrhoura,1
2200,8,B,20130118,Fire-tailed Myzornis,Sylviidae Myzornis pyrrhoura,1
2250,12,A,20130225,Fire-tailed Myzornis,Sylviidae Myzornis pyrrhoura,1
2300,7,B,20130114,Fire-tailed Myzornis,Sylviidae Myzornis pyrrhoura,1
2300,10,B,20130207,Fire-tailed Myzornis,Sylviidae Myzornis pyrrhoura,1
2300,11,A,20130210,Fire-tailed Myzornis,Sylviidae Myzornis pyrrhoura,1
2350,10,A,20130213,Fire-tailed Myzornis,Sylviidae Myzornis pyrrhoura,1
2600,9,A,20130311,Fire-tailed Myzornis,Sylviidae Myzornis pyrrhoura,1
2250,11,A,20130212,Fire-tailed Myzornis,Sylviidae Myzornis pyrrhoura,2
2300,12,B,20130226,Fire-tailed Myzornis,Sylviidae Myzornis pyrrhoura,2
2350,4,A,20120213,Fire-tailed Myzornis,Sylviidae Myzornis pyrrhoura,2
2600,12,B,20130226,Fire-tailed Myzornis,Sylviidae Myzornis pyrrhoura,2
2200,11,A,20130210,Fire-tailed Myzornis,Sylviidae Myzornis pyrrhoura,3
2650,10,A,20130311,Fire-tailed Myzornis,Sylviidae Myzornis pyrrhoura,3
2200,10,A,20130207,Fire-tailed Myzornis,Sylviidae Myzornis pyrrhoura,4
2200,10,B,20130207,Fire-tailed Myzornis,Sylviidae Myzornis pyrrhoura,4
1000,6,A,20120220,Greater-Rufous-headed Parrotbill,Sylviidae Psittiparus ruficeps,9
1950,11,A,20130212,Greater-Rufous-headed Parrotbill,Sylviidae Psittiparus ruficeps,9
1450,10,A,20130215,Greater-Rufous-headed Parrotbill,Sylviidae Psittiparus ruficeps,10
1550,7,A,20130117,Greater-Rufous-headed Parrotbill,Sylviidae Psittiparus ruficeps,10
1550,7,B,20130117,Greater-Rufous-headed Parrotbill,Sylviidae Psittiparus ruficeps,10
1950,10,B,20130213,Greater-Rufous-headed Parrotbill,Sylviidae Psittiparus ruficeps,10
1150,3,A,20120202,Greater-Rufous-headed Parrotbill,Sylviidae Psittiparus ruficeps,11
2000,5,B,20120210,Greater-Rufous-headed Parrotbill,Sylviidae Psittiparus ruficeps,14
1150,6,B,20120218,Greater-Rufous-headed Parrotbill,Sylviidae Psittiparus ruficeps,15
1350,8,A,20130121,Greater-Rufous-headed Parrotbill,Sylviidae Psittiparus ruficeps,15
1700,6,A,20120214,Greater-Rufous-headed Parrotbill,Sylviidae Psittiparus ruficeps,20
2150,9,A,20130311,Black-throated Parrotbill,Sylviidae Suthora nipalensis,20
2150,9,B,20130311,Black-throated Parrotbill,Sylviidae Suthora nipalensis,20
2150,10,A,20130213,Black-throated Parrotbill,Sylviidae Suthora nipalensis,20
2000,5,B,20120210,Black-throated Parrotbill,Sylviidae Suthora nipalensis,50
1200,11,A,20130219,Golden Babbler,Timaliidae Cyanoderma chrysaeum,2
1250,11,B,20130228,Golden Babbler,Timaliidae Cyanoderma chrysaeum,2
2250,9,A,20130216,Golden Babbler,Timaliidae Cyanoderma chrysaeum,3
2250,9,B,20130216,Golden Babbler,Timaliidae Cyanoderma chrysaeum,5
2300,11,B,20130210,Golden Babbler,Timaliidae Cyanoderma chrysaeum,5
550,12,A,20130313,Golden Babbler,Timaliidae Cyanoderma chrysaeum,6
550,12,B,20130313,Golden Babbler,Timaliidae Cyanoderma chrysaeum,6
1250,10,A,20130215,Golden Babbler,Timaliidae Cyanoderma chrysaeum,6
1500,9,B,20130227,Golden Babbler,Timaliidae Cyanoderma chrysaeum,8
700,4,B,20120203,Golden Babbler,Timaliidae Cyanoderma chrysaeum,10
1150,10,A,20130215,Golden Babbler,Timaliidae Cyanoderma chrysaeum,10
1200,10,A,20130209,Golden Babbler,Timaliidae Cyanoderma chrysaeum,10
1300,7,A,20130115,Golden Babbler,Timaliidae Cyanoderma chrysaeum,10
1300,7,B,20130115,Golden Babbler,Timaliidae Cyanoderma chrysaeum,10
1300,2,B,20120124,Golden Babbler,Timaliidae Cyanoderma chrysaeum,11
650,1,A,20120126,Golden Babbler,Timaliidae Cyanoderma chrysaeum,12
1600,3,A,20120121,Golden Babbler,Timaliidae Cyanoderma chrysaeum,12
1600,3,B,20120121,Golden Babbler,Timaliidae Cyanoderma chrysaeum,12
1750,3,A,20120201,Golden Babbler,Timaliidae Cyanoderma chrysaeum,13
650,3,A,20120202,Golden Babbler,Timaliidae Cyanoderma chrysaeum,15
1350,10,A,20130215,Golden Babbler,Timaliidae Cyanoderma chrysaeum,15
1600,9,B,20130214,Golden Babbler,Timaliidae Cyanoderma chrysaeum,15
1700,3,A,20120121,Golden Babbler,Timaliidae Cyanoderma chrysaeum,15
650,2,A,20120125,Golden Babbler,Timaliidae Cyanoderma chrysaeum,18
1500,5,A,20120217,Golden Babbler,Timaliidae Cyanoderma chrysaeum,20
1650,5,B,20120211,Golden Babbler,Timaliidae Cyanoderma chrysaeum,20
1750,2,B,20120123,Golden Babbler,Timaliidae Cyanoderma chrysaeum,20
2600,9,A,20130311,Rufous-capped Babbler,Timaliidae Cyanoderma ruficeps,2
2600,9,B,20130311,Rufous-capped Babbler,Timaliidae Cyanoderma ruficeps,2
1900,12,B,20130226,Rufous-capped Babbler,Timaliidae Cyanoderma ruficeps,3
1950,11,A,20130212,Rufous-capped Babbler,Timaliidae Cyanoderma ruficeps,3
600,11,B,20130313,Rufous-capped Babbler,Timaliidae Cyanoderma ruficeps,4
2250,9,A,20130216,Rufous-capped Babbler,Timaliidae Cyanoderma ruficeps,5
2100,5,A,20120210,Rufous-capped Babbler,Timaliidae Cyanoderma ruficeps,8
2100,5,B,20120210,Rufous-capped Babbler,Timaliidae Cyanoderma ruficeps,8
2200,9,A,20130122,Rufous-capped Babbler,Timaliidae Cyanoderma ruficeps,9
2150,9,A,20130311,Rufous-capped Babbler,Timaliidae Cyanoderma ruficeps,10
2150,9,B,20130311,Rufous-capped Babbler,Timaliidae Cyanoderma ruficeps,10
1700,8,B,20130118,Rufous-capped Babbler,Timaliidae Cyanoderma ruficeps,15
1950,1,A,20120118,Rufous-capped Babbler,Timaliidae Cyanoderma ruficeps,15
2250,2,A,20120123,Rufous-capped Babbler,Timaliidae Cyanoderma ruficeps,15
2300,2,B,20120122,Rufous-capped Babbler,Timaliidae Cyanoderma ruficeps,15
2350,3,A,20120201,Rufous-capped Babbler,Timaliidae Cyanoderma ruficeps,15
2350,12,A,20130225,Rufous-capped Babbler,Timaliidae Cyanoderma ruficeps,15
2500,4,B,20120204,Rufous-capped Babbler,Timaliidae Cyanoderma ruficeps,15
1650,5,B,20120211,Rufous-capped Babbler,Timaliidae Cyanoderma ruficeps,20
1650,11,A,20130212,Rufous-capped Babbler,Timaliidae Cyanoderma ruficeps,20
700,4,B,20120203,Striped Tit-babbler,Timaliidae Mixornis gularis,8
700,6,A,20120220,Striped Tit-babbler,Timaliidae Mixornis gularis,15
1350,9,A,20130312,Coral-billed Scimitar-babbler,Timaliidae Pomatorhinus ferruginosus,12
1450,7,A,20130117,Coral-billed Scimitar-babbler,Timaliidae Pomatorhinus ferruginosus,12
1250,2,A,20120125,Coral-billed Scimitar-babbler,Timaliidae Pomatorhinus ferruginosus,14
1300,7,A,20130115,Coral-billed Scimitar-babbler,Timaliidae Pomatorhinus ferruginosus,15
1300,7,B,20130115,Coral-billed Scimitar-babbler,Timaliidae Pomatorhinus ferruginosus,15
1300,11,A,20130219,Coral-billed Scimitar-babbler,Timaliidae Pomatorhinus ferruginosus,15
1600,9,A,20130214,Coral-billed Scimitar-babbler,Timaliidae Pomatorhinus ferruginosus,15
1250,4,B,20120212,Coral-billed Scimitar-babbler,Timaliidae Pomatorhinus ferruginosus,20
2250,1,B,20120118,Streak-breasted Scimitar-babbler,Timaliidae Pomatorhinus ruficollis,0
1050,8,A,20130121,Streak-breasted Scimitar-babbler,Timaliidae Pomatorhinus ruficollis,1
2650,9,B,20130216,Streak-breasted Scimitar-babbler,Timaliidae Pomatorhinus ruficollis,2
2350,7,A,20130116,Streak-breasted Scimitar-babbler,Timaliidae Pomatorhinus ruficollis,3
2400,5,A,20120210,Streak-breasted Scimitar-babbler,Timaliidae Pomatorhinus ruficollis,3
2700,5,A,20120210,Streak-breasted Scimitar-babbler,Timaliidae Pomatorhinus ruficollis,3
2750,9,B,20130216,Streak-breasted Scimitar-babbler,Timaliidae Pomatorhinus ruficollis,3
2750,12,B,20130225,Streak-breasted Scimitar-babbler,Timaliidae Pomatorhinus ruficollis,3
2700,7,B,20130114,Streak-breasted Scimitar-babbler,Timaliidae Pomatorhinus ruficollis,4
1000,6,A,20120220,Streak-breasted Scimitar-babbler,Timaliidae Pomatorhinus ruficollis,5
2350,6,B,20120215,Streak-breasted Scimitar-babbler,Timaliidae Pomatorhinus ruficollis,5
2350,10,A,20130213,Streak-breasted Scimitar-babbler,Timaliidae Pomatorhinus ruficollis,5
2400,8,B,20130118,Streak-breasted Scimitar-babbler,Timaliidae Pomatorhinus ruficollis,5
2800,9,A,20130304,Streak-breasted Scimitar-babbler,Timaliidae Pomatorhinus ruficollis,5
2050,6,A,20120215,Streak-breasted Scimitar-babbler,Timaliidae Pomatorhinus ruficollis,6
2250,2,A,20120123,Streak-breasted Scimitar-babbler,Timaliidae Pomatorhinus ruficollis,6
2250,5,A,20120211,Streak-breasted Scimitar-babbler,Timaliidae Pomatorhinus ruficollis,6
2750,10,B,20130213,Streak-breasted Scimitar-babbler,Timaliidae Pomatorhinus ruficollis,6
2600,4,A,20120204,Streak-breasted Scimitar-babbler,Timaliidae Pomatorhinus ruficollis,7
850,9,A,20130123,White-browed Scimitar-babbler,Timaliidae Pomatorhinus schisticeps,5
850,9,B,20130123,White-browed Scimitar-babbler,Timaliidae Pomatorhinus schisticeps,5
2000,7,A,20130114,Slender-billed Scimitar-babbler,Timaliidae Pomatorhinus superciliaris,2
1800,11,A,20130210,White-browed Shrike-babbler,Timaliidae Pteruthius aeralatus,1
1350,4,A,20120212,White-browed Shrike-babbler,Timaliidae Pteruthius aeralatus,2
1550,8,A,20130121,White-browed Shrike-babbler,Timaliidae Pteruthius aeralatus,2
1600,7,A,20130302,White-browed Shrike-babbler,Timaliidae Pteruthius aeralatus,2
1600,7,B,20130302,White-browed Shrike-babbler,Timaliidae Pteruthius aeralatus,2
1000,8,B,20130120,White-browed Shrike-babbler,Timaliidae Pteruthius aeralatus,3
1500,7,B,20130115,White-browed Shrike-babbler,Timaliidae Pteruthius aeralatus,3
1500,7,A,20130115,White-browed Shrike-babbler,Timaliidae Pteruthius aeralatus,5
1250,3,A,20120202,White-browed Shrike-babbler,Timaliidae Pteruthius aeralatus,6
1450,7,A,20130117,White-browed Shrike-babbler,Timaliidae Pteruthius aeralatus,6
1300,4,B,20120203,White-browed Shrike-babbler,Timaliidae Pteruthius aeralatus,7
1450,11,A,20130228,White-browed Shrike-babbler,Timaliidae Pteruthius aeralatus,7
1750,10,B,20130214,White-browed Shrike-babbler,Timaliidae Pteruthius aeralatus,7
1450,7,A,20130117,Rufous-throated Wren-babbler,Timaliidae Spelaeornis caudatus,1
1500,9,B,20130227,Rufous-throated Wren-babbler,Timaliidae Spelaeornis caudatus,1
1800,12,A,20130226,Rufous-throated Wren-babbler,Timaliidae Spelaeornis caudatus,1
1800,12,B,20130226,Rufous-throated Wren-babbler,Timaliidae Spelaeornis caudatus,1
2000,7,A,20130114,Rufous-throated Wren-babbler,Timaliidae Spelaeornis caudatus,1
2050,8,B,20130119,Rufous-throated Wren-babbler,Timaliidae Spelaeornis caudatus,1
2100,2,A,20120122,Rufous-throated Wren-babbler,Timaliidae Spelaeornis caudatus,1
2150,7,A,20130116,Rufous-throated Wren-babbler,Timaliidae Spelaeornis caudatus,1
2200,4,A,20120204,Rufous-throated Wren-babbler,Timaliidae Spelaeornis caudatus,1
2200,12,A,20130226,Rufous-throated Wren-babbler,Timaliidae Spelaeornis caudatus,1
2250,10,A,20130213,Rufous-throated Wren-babbler,Timaliidae Spelaeornis caudatus,1
2400,7,B,20130114,Rufous-throated Wren-babbler,Timaliidae Spelaeornis caudatus,1
2400,8,A,20130118,Rufous-throated Wren-babbler,Timaliidae Spelaeornis caudatus,1
2000,12,A,20130226,Rufous-throated Wren-babbler,Timaliidae Spelaeornis caudatus,2
2700,7,A,20130114,Bar-winged Wren-babbler,Timaliidae Spelaeornis troglodytoides,1
2700,7,B,20130114,Bar-winged Wren-babbler,Timaliidae Spelaeornis troglodytoides,1
2700,10,A,20130207,Bar-winged Wren-babbler,Timaliidae Spelaeornis troglodytoides,1
2700,10,B,20130207,Bar-winged Wren-babbler,Timaliidae Spelaeornis troglodytoides,1
2750,1,A,20120118,Bar-winged Wren-babbler,Timaliidae Spelaeornis troglodytoides,1
2750,8,A,20130119,Bar-winged Wren-babbler,Timaliidae Spelaeornis troglodytoides,1
2750,9,B,20130216,Bar-winged Wren-babbler,Timaliidae Spelaeornis troglodytoides,1
1300,11,B,20130219,Sikkim-Wedge-billed Babbler,Timaliidae Sphenocichla humei,2
1300,10,B,20130208,Sikkim-Wedge-billed Babbler,Timaliidae Sphenocichla humei,4
750,9,A,20130123,Grey-throated Babbler,Timaliidae Stachyris nigriceps,1
600,9,A,20130227,Grey-throated Babbler,Timaliidae Stachyris nigriceps,2
1400,9,B,20130227,Grey-throated Babbler,Timaliidae Stachyris nigriceps,2
1350,12,A,20130313,Grey-throated Babbler,Timaliidae Stachyris nigriceps,3
900,12,B,20130312,Grey-throated Babbler,Timaliidae Stachyris nigriceps,5
850,10,A,20130303,Grey-throated Babbler,Timaliidae Stachyris nigriceps,7
850,10,B,20130303,Grey-throated Babbler,Timaliidae Stachyris nigriceps,7
950,2,A,20120125,Grey-throated Babbler,Timaliidae Stachyris nigriceps,8
650,2,A,20120125,Grey-throated Babbler,Timaliidae Stachyris nigriceps,10
700,3,B,20120130,Grey-throated Babbler,Timaliidae Stachyris nigriceps,10
750,10,A,20130215,Grey-throated Babbler,Timaliidae Stachyris nigriceps,10
1300,12,B,20130312,Grey-throated Babbler,Timaliidae Stachyris nigriceps,10
1550,10,B,20130215,Grey-throated Babbler,Timaliidae Stachyris nigriceps,10
1100,1,A,20120120,Grey-throated Babbler,Timaliidae Stachyris nigriceps,11
1400,11,A,20130219,Grey-throated Babbler,Timaliidae Stachyris nigriceps,12
1400,11,B,20130219,Grey-throated Babbler,Timaliidae Stachyris nigriceps,12
700,4,B,20120203,Grey-throated Babbler,Timaliidae Stachyris nigriceps,15
700,6,A,20120220,Grey-throated Babbler,Timaliidae Stachyris nigriceps,15
700,12,B,20130312,Red-headed Trogon,Trogonidae Harpactes erythrocephalus,1
1150,12,B,20130313,Red-headed Trogon,Trogonidae Harpactes erythrocephalus,1
1500,12,B,20130312,Red-headed Trogon,Trogonidae Harpactes erythrocephalus,1
1600,10,A,20130208,Red-headed Trogon,Trogonidae Harpactes erythrocephalus,1
2200,8,B,20130118,Ward's Trogon,Trogonidae Harpactes wardi,1
2400,7,A,20130114,Ward's Trogon,Trogonidae Harpactes wardi,1
1300,3,A,20120130,Small-billed Scaly-Thrush,Turdidae Zoothera dauma,1
1300,4,A,20120203,Small-billed Scaly-Thrush,Turdidae Zoothera dauma,1
2000,3,B,20120131,Small-billed Scaly-Thrush,Turdidae Zoothera dauma,1
2250,3,B,20120201,Long-tailed Thrush,Turdidae Zoothera dixoni,2
2400,3,A,20120131,Long-tailed Thrush,Turdidae Zoothera dixoni,2
2250,1,A,20120118,Long-tailed Thrush,Turdidae Zoothera dixoni,3
2300,10,B,20130207,Plain-backed Thrush,Turdidae Zoothera mollissima,1
2500,11,A,20130210,Plain-backed Thrush,Turdidae Zoothera mollissima,1
550,8,A,20130227,Pied Flycatcher-shrike,Vangidae Hemipus picatus,3
800,6,B,20120220,Pied Flycatcher-shrike,Vangidae Hemipus picatus,3
850,12,A,20130313,Pied Flycatcher-shrike,Vangidae Hemipus picatus,6
900,1,A,20120128,Pied Flycatcher-shrike,Vangidae Hemipus picatus,6
1200,9,B,20130227,Pied Flycatcher-shrike,Vangidae Hemipus picatus,6
1550,2,A,20120125,Pied Flycatcher-shrike,Vangidae Hemipus picatus,9
1000,8,B,20130120,Pied Flycatcher-shrike,Vangidae Hemipus picatus,10
850,1,A,20120126,Pied Flycatcher-shrike,Vangidae Hemipus picatus,11
750,4,B,20120212,Pied Flycatcher-shrike,Vangidae Hemipus picatus,12
850,2,A,20120125,Pied Flycatcher-shrike,Vangidae Hemipus picatus,12
550,2,A,20120125,Pied Flycatcher-shrike,Vangidae Hemipus picatus,13
800,5,A,20120217,Large Woodshrike,Vangidae Tephrodornis virgatus,18
800,11,B,20130313,White-bellied Erpornis,Vireonidae Erpornis zantholeuca,7
550,12,A,20130313,White-bellied Erpornis,Vireonidae Erpornis zantholeuca,10
550,12,B,20130313,White-bellied Erpornis,Vireonidae Erpornis zantholeuca,10
1000,10,B,20130209,White-bellied Erpornis,Vireonidae Erpornis zantholeuca,11
650,3,A,20120202,White-bellied Erpornis,Vireonidae Erpornis zantholeuca,13
800,6,B,20120220,White-bellied Erpornis,Vireonidae Erpornis zantholeuca,13
600,7,A,20130117,Black-eared Shrike-babbler,Vireonidae Pteruthius melanotis,6
600,7,B,20130117,Black-eared Shrike-babbler,Vireonidae Pteruthius melanotis,6
1550,11,A,20130228,Black-eared Shrike-babbler,Vireonidae Pteruthius melanotis,10
1600,9,A,20130214,Black-eared Shrike-babbler,Vireonidae Pteruthius melanotis,15
1600,9,B,20130214,Black-eared Shrike-babbler,Vireonidae Pteruthius melanotis,15
1650,1,A,20120118,Black-eared Shrike-babbler,Vireonidae Pteruthius melanotis,20
1650,1,B,20120118,Black-eared Shrike-babbler,Vireonidae Pteruthius melanotis,20
1350,4,A,20120212,Black-headed Shrike-babbler,Vireonidae Pteruthius rufiventer,2
1500,7,A,20130115,Black-headed Shrike-babbler,Vireonidae Pteruthius rufiventer,4
2600,9,A,20130311,Green Shrike-babbler,Vireonidae Pteruthius xanthochlorus,3
2500,6,B,20120205,Green Shrike-babbler,Vireonidae Pteruthius xanthochlorus,5
2350,8,B,20130119,Green Shrike-babbler,Vireonidae Pteruthius xanthochlorus,6
2750,3,B,20120201,Green Shrike-babbler,Vireonidae Pteruthius xanthochlorus,6
2450,9,A,20130216,Green Shrike-babbler,Vireonidae Pteruthius xanthochlorus,8
2450,9,B,20130216,Green Shrike-babbler,Vireonidae Pteruthius xanthochlorus,8
2750,9,B,20130216,Green Shrike-babbler,Vireonidae Pteruthius xanthochlorus,10
1450,8,B,20130121,White-naped Yuhina,Zosteropidae Yuhina bakeri,1
800,3,B,20120130,White-naped Yuhina,Zosteropidae Yuhina bakeri,7
1900,11,A,20130210,White-naped Yuhina,Zosteropidae Yuhina bakeri,7
1950,6,A,20120206,White-naped Yuhina,Zosteropidae Yuhina bakeri,8
1950,6,B,20120206,White-naped Yuhina,Zosteropidae Yuhina bakeri,8
2050,2,A,20120123,White-naped Yuhina,Zosteropidae Yuhina bakeri,8
2050,7,A,20130116,White-naped Yuhina,Zosteropidae Yuhina bakeri,8
2050,7,B,20130116,White-naped Yuhina,Zosteropidae Yuhina bakeri,8
1900,10,B,20130207,White-naped Yuhina,Zosteropidae Yuhina bakeri,9
1050,10,A,20130215,White-naped Yuhina,Zosteropidae Yuhina bakeri,10
